id,landuse,blue,green,p_application,n_application,CH4,CO2,N2O,landuse_bd,water_bd,P_bd,N_bd,CH4_bd,CO2_bd,N2O_bd
55_c106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c109,0,0,0,0,0,442.310290514526,0,6.28954614397386,0,0,0,0,0,9.76021053828608E-12,1.29671992153385E-12
55_c110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c113,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c114,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c115,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c116,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c123,0,0,0,0,0,0.0130796395293988,97.8841783951979,0.0007847783717639,0,0,0,0,7.58915611933649E-14,2.8862099369951E-16,1.6179828009215E-16
55_c126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_c138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c001,1959.6492767081,827,770,2.09094577824754,23.5157913204972,50462.9643066801,27413.3591720504,846.095381185985,9.97685749235619E-11,6.1372714403185E-11,4.35641179730572E-12,3.9196516453221E-12,2.12541256332741E-11,1.11353763767574E-09,1.74440048802702E-10
56_c002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c004,5574.70027967378,0,2989,2.64352287262131,25.086151258532,230.319140049695,23959.7869202303,148.304510588908,2.83816042564172E-10,0,5.50768668826361E-12,4.18140188076925E-12,1.8576501994993E-11,5.08232194929726E-12,3.05760398177889E-11
56_c005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c008,6882.02247191011,0,1562,4.07966292134831,30.9691011235955,0.0048505446056196,35.9425355276415,0.801049435514257,3.50373703486267E-10,0,8.49983383810561E-12,5.16198185801392E-12,2.7866966645291E-14,1.07034219170265E-16,1.65152896152931E-13
56_c009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c010,375.31556802244,0,168,0.667423674614306,5.62973352033661,0.0471404650488699,349.310846012126,18.1507974784594,1.91078576219145E-11,0,1.39055369112813E-12,9.3837345105535E-13,2.70827685130122E-13,1.04022192930322E-15,3.74216201666563E-12
56_c011,1290.97688292319,0,1058,0.204103445190157,1.67826994780015,0.336382131595352,2492.59159512156,22.2084718361842,6.57254976180589E-11,0,4.25242330885481E-13,2.79736857354049E-13,1.93255611552965E-12,7.4227538813734E-15,4.57873544411398E-12
56_c012,1194.39291589374,13,884,0.0943570403556053,1.07495362430436,0.0980706187815959,726.703285171625,7.25947286736156,6.08082683640671E-11,9.64746417462399E-13,1.96589566329418E-13,1.79175077917832E-13,5.63427591059265E-13,2.16406877130283E-15,1.49669036071251E-12
56_c013,1329.1292747999,7,941,0,22.1964588891584,0,0,0.700579029213425,6.76678909905398E-11,5.19478840172061E-13,0,3.69974309686018E-12,0,0,1.44438845505618E-13
56_c014,1417.90798295736,4,695,0.0758580770882188,0.70895399147868,0.142611704192137,1056.75272806373,7.4418143936036,7.2187743242522E-11,2.96845051526892E-13,1.58047628678834E-13,1.18169643593279E-13,8.19321525122374E-13,3.14693166310884E-15,1.53428383473885E-12
56_c015,232.483831467747,100,268,0.165365749323008,1.23216430677906,1.49952057745062,11111.4474789091,332.490027073075,1.18360876275115E-11,7.4211262881723E-12,3.44533707528674E-13,2.05379218864049E-13,8.61492745934783E-12,3.30890708542757E-14,6.8549690541674E-11
56_c016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c017,9654.19670793089,0,4397,6.86703011835124,51.1672425520337,0.221951941587219,1644.66388716129,97.6470176884031,4.91509097587099E-10,0,1.43072151039287E-11,8.52864203982203E-12,1.27514080499389E-12,4.89768772223826E-15,2.01319507348299E-11
56_c018,10498.8662131519,0,2869,9.95712471655329,28.3469387755102,0.0021942154375712,16.2591363924027,0.271446101975585,5.34512442021699E-10,0,2.07453182352689E-11,4.72491542797567E-12,1.26060336277576E-14,4.84185086721359E-17,5.59642238083744E-14
56_c019,7062.63746334311,0,6003,0,17.6565936583578,0.173185217462088,1283.30246139407,64.1074494856406,3.59569073555432E-10,0,0,2.94303072520643E-12,9.94970064368053E-13,3.821580055446E-15,1.32170755987542E-11
56_c020,141369.863013699,250,50771,0,14.1369863013699,0.0859173584042202,636.647625775272,9.21000230276803,7.19734390110297E-09,1.85528157204308E-11,0,2.35637665179319E-12,4.93605637216084E-13,1.89588966140283E-15,1.89883231476322E-12
56_c021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c022,6447.49596122779,0,0,1.90072180936995,11.60549273021,0.0994089918630612,736.620629705283,3.42191466943337,3.28251331257443E-10,0,3.96008686589445E-12,1.93442304597639E-12,5.711167066231E-13,2.19360189168012E-15,7.05498428673524E-13
56_c023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c026,1064.62335480918,0,2951,0.168316952395332,0.958161019328264,1.00124982581861,7419.26120931588,59.4582553317676,5.42015125880484E-11,0,3.50682435063489E-13,1.59707890102766E-13,5.75230160080679E-12,2.20940125314379E-14,1.22585481405874E-11
56_c027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c028,719.809147745969,0,734,0.598953191839421,7.55799605133268,0.517644664490759,3835.74696387653,16.4817087430484,3.66465233045149E-11,0,1.24789785469715E-12,1.25977949260513E-12,2.97393133603275E-12,1.1422571479341E-14,3.39804487936012E-12
56_c029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c031,246.522612226461,8,116,0.263039627245634,2.95827134671753,1.63716695407133,12131.4071296686,29.7556673425629,1.25508222316107E-11,5.93690103053784E-13,5.48033787969474E-13,4.93089643186435E-13,9.40572257577463E-12,3.61264354475514E-14,6.13474577312776E-12
56_c032,695.387600317488,27,436,1.09919917982185,6.18894964282565,0.819453169747367,6072.14798782799,15.5638854957035,3.54031870538258E-11,2.00370409780652E-12,2.29014273080676E-12,1.03158453482161E-12,4.7078577779228E-12,1.8082408740019E-14,3.20881664857286E-12
56_c033,452.849509789012,146,4697,0.715819220123491,4.0303606371222,17.3315509663643,128426.792660759,261.89282910292,2.30552225765515E-11,1.08348443807316E-11,1.49138410365559E-12,6.71787289112731E-13,9.95718608857398E-11,3.82445513962546E-13,5.39946191713683E-11
56_c034,1807.21775728825,0,602,1.92830134702656,18.0721775728825,0.0356149156385447,263.906524881616,21.5672623584463,9.20080661188953E-11,0,4.01754786008254E-12,3.01230095099366E-12,2.04612006871215E-13,7.85894161610237E-16,4.44653685861579E-12
56_c035,6434.76297968397,0,2813,6.8658920993228,64.3476297968397,0.0949719274670222,703.741982530634,19.6835321873598,3.2760307677729E-10,0,1.43048440814121E-11,1.07255711520929E-11,5.45625233895651E-13,2.09569170598921E-15,4.05816695342276E-12
56_c036,1759.16230366492,0,1864,1.87702617801047,17.5916230366492,0.003315139231031,24.5651817019397,0.654637813187779,8.95614935702817E-11,0,3.91071785352074E-12,2.93220131271476E-12,1.90458766771479E-14,7.31532988322636E-17,1.34967114370133E-13
56_c037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c038,228.073503683129,6,639,0.243354428429899,2.28073503683129,0.381169518748116,2824.46613392354,140.615841580881,1.16115514703292E-11,4.45267577290338E-13,5.07020370383366E-13,3.80156751598123E-13,2.1898650829536E-12,8.41105177415406E-15,2.89908618026247E-11
56_c039,390.035250772193,13,1245,0.184954715916174,1.05309517708492,0.954044145822972,7069.46712054823,47.967563685987,1.98572579297781E-11,9.64746417462399E-13,3.85346628672434E-13,1.75531675174536E-13,5.48109924790345E-12,2.10523515408596E-14,9.88950458351573E-12
56_c040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c041,173.005536643809,0,311,0.246117676429483,2.07606643972571,0.192120194549297,1423.61064161029,31.3174591315838,8.80796173580299E-12,0,5.12777500151866E-13,3.46042245628196E-13,1.10375380265329E-12,4.23940746500909E-15,6.45674142746472E-12
56_c042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c044,312.323408397386,12,3079,0.226122147679707,2.81091067557647,1.12881681259754,8364.53258134774,298.643105644852,1.59008357982408E-11,8.90535154580676E-13,4.71117521091148E-13,4.68527318694706E-13,6.48518940097053E-12,2.49089609407294E-14,6.15714481862029E-11
56_c045,28710.747025551,0,35638,9.07546713477667,103.358689291984,0.208225648492517,1542.95205532955,117.758756712588,1.46170559690248E-09,0,1.89084157529602E-11,1.72280001561561E-11,1.1962815875381E-12,4.59479739075022E-15,2.4278401377272E-11
56_c046,22264.903901855,0,0,3.52008130688328,28.9443750724115,0.0307421446033577,227.799291510881,150.895251706374,1.13353841399091E-09,0,7.33396527653344E-12,4.8244971146903E-12,1.76617346694216E-13,6.78369484413687E-16,3.11101746411377E-11
56_c047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c052,13247.4804031355,234,7380,0,0,0.0062336069257347,46.1910273196948,1.81154903345306,6.74448360151905E-10,1.73654355143232E-11,0,0,3.58128273015058E-14,1.37553471652932E-16,3.73488271926373E-13
56_c053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c056,51470.5882352941,12,20021,45.7625,15.4411764705882,0.0102817237268429,76.187572815906,0.922951690182687,2.62044198405696E-09,8.90535154580676E-13,9.53445550564638E-11,2.57376126253915E-12,5.90697489556282E-14,2.26880971170131E-16,1.90285565266091E-13
56_c057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c059,6565.13482719331,0,0,7.00499886061527,52.5210786175465,0.0344393971030306,255.195932533457,40.923238970182,3.34240495825054E-10,0,1.45946681133329E-11,8.75430171205505E-12,1.9785851041184E-13,7.59954660214218E-16,8.43717146064174E-12
56_c060,7301.5873015873,0,16015,0,26.2857142857143,0.0004519946775641,3.34928056075058,0.0297254913485412,3.71734354926538E-10,0,0,4.38134706352244E-12,2.59676420436114E-15,9.97391041949149E-18,6.12852436832296E-15
56_c061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c062,258.070723645162,0,1954526762,0.0012903536182258,0.0258070723645162,0,0,10.8595106629558,1.31387532624316E-11,0,2.68840626266567E-15,4.30156622313417E-15,0,0,2.23891255305538E-12
56_c063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c064,0,0,0,0,0,0.693082065063044,5802.46809034059,0.0368336973718975,0,0,0,0,4.49876955980287E-12,1.52938491832427E-14,7.59402794296236E-15
56_c065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c066,0,0,0,0,0,40.2701478606364,337140.808763224,2.14014835210795,0,0,0,0,2.61392011850303E-10,8.88618533090209E-13,4.41235812519664E-13
56_c067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c068,0,0,0,0,0,0.0454029612095147,380.112611341656,0.0024129306142515,0,0,0,0,2.94708909825412E-13,1.00188141666568E-15,4.97475513360641E-16
56_c069,0,0,0,0,0,0.0531884636440636,445.292669693951,0.0028266894676655,0,0,0,0,3.45244312667114E-13,1.17367968710415E-15,5.82780452008256E-16
56_c070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c073,0,0,0,0,0,0.843208965193114,6980.29098705791,14.7551444826949,0,0,0,0,5.41195920808574E-12,1.86066144165028E-14,3.0420779747602E-12
56_c074,0,0,0,0,0,2.38125670504035,19935.8297413877,0.126551375745497,0,0,0,0,1.54566475150927E-11,5.2545842331326E-14,2.60911815050329E-14
56_c075,0,0,0,0,0,0.244265783325583,2044.98786616246,0.0129814525506523,0,0,0,0,1.58551999239308E-12,5.39007462336842E-15,2.67639472666968E-15
56_c076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c080,0,0,0,0,0,0.173407034615915,1451.75995126625,0.0092156795813491,0,0,0,0,1.12557852541575E-12,3.82647476888312E-15,1.90000280307314E-15
56_c081,0,0,0,0,0,0.181421831080552,1518.85965428973,0.0096416242167061,0,0,0,0,1.17760226716391E-12,4.00333274075026E-15,1.98782009250779E-15
56_c082,0,0,0,0,0,0.067211832706935,562.696012830494,0.0035719584022314,0,0,0,0,4.36269472667739E-13,1.48312542563873E-15,7.36433045093654E-16
56_c083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c086,0,0,0,0,0,0.570727835097975,4724.62524456802,9.9870518635172,0,0,0,0,3.66309644461848E-12,1.25939277246671E-14,2.05903714073592E-12
56_c087,0,0,0,0,0,0.193069275477934,1616.37180740492,0.0102606251456223,0,0,0,0,1.25320538971718E-12,4.26035029604879E-15,2.11543992668972E-15
56_c088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c091,0,0,0,0,0,28.6120563381591,239539.518146518,1.52058158401714,0,0,0,0,1.85719779209359E-10,6.31366033715566E-13,3.1349931889787E-13
56_c092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c093,0,0,0,0,0,2.88925163799825,24188.7523563666,0.153548657265581,0,0,0,0,1.87540234769381E-11,6.37554786531125E-14,3.16572290342164E-14
56_c094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c096,0,29,0,0,0,141606.365825277,0,3773.31804802307,0,2.15212662356997E-12,0,0,0,3.12474743105909E-09,7.77947497506282E-10
56_c097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c098,0,2,0,0,0,1293.01411913117,0,67.3950989732304,0,1.48422525763446E-13,0,0,0,2.85322098588667E-11,1.38948924853769E-11
56_c099,0,2,0,0,0,1063.17278648566,0,68.7227239239733,0,1.48422525763446E-13,0,0,0,2.34604314148002E-11,1.41686098065549E-11
56_c100,0,5,0,0,0,1150.01433492323,0,161.829668721205,0,3.71056314408615E-13,0,0,0,2.53767146539612E-11,3.33645306866967E-11
56_c101,0,0,0,0,0,3743.84317672065,0,1406.88276675174,0,0,0,0,0,8.2613265869561E-11,2.90057957943051E-10
56_c102,0,15,0,0,0,0,0,0,0,1.11316894322585E-12,0,0,0,0,0
56_c103,0,7,0,0,0,0,0,0,0,5.19478840172061E-13,0,0,0,0,0
56_c104,0,7,0,0,0,0,0,0,0,5.19478840172061E-13,0,0,0,0,0
56_c105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c109,0,0,0,0,0,42583.515125063,0,601.18150701258,0,0,0,0,0,9.39666297606194E-10,1.23945992088455E-10
56_c110,0,0,0,0,0,143.249888658135,0,2.02235967815149,0,0,0,0,0,3.16101411808215E-12,4.16951243084279E-13
56_c111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c113,0,9,0,0,0,0,0,0,0,6.67901365935507E-13,0,0,0,0,0
56_c114,0,8,0,0,0,0,0,0,0,5.93690103053784E-13,0,0,0,0,0
56_c115,0,7,0,0,0,0,0,0,0,5.19478840172061E-13,0,0,0,0,0
56_c116,0,2,0,0,0,0,0,0,0,1.48422525763446E-13,0,0,0,0,0
56_c117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c121,0,0,0,0,0,0.0536780818073003,449.391742389439,0.0028527101197088,0,0,0,0,3.4842240570938E-13,1.184483813662E-15,5.88145147187121E-16
56_c122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c123,0,0,0,0,0,0.204542436693298,1530.73548530703,0.0122725462015979,0,0,0,0,1.18680983646825E-12,4.51352204313021E-15,2.5302390320809E-15
56_c126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_c138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c002,2537.26050952977,0,1217,1.34956886501888,11.9251243947899,1033.21471512688,2564277.52267599,5389.27936607521,8.90427522440583E-13,0,2.32604425385774E-14,1.36954045912994E-15,1.98813564888115E-09,2.27993636303663E-11,1.11111131975664E-09
57_c003,2988.73103202511,3,1391,1.58970603593415,14.047035850518,16.2251492210131,1291745.81363114,3108.13066183614,1.04886682234321E-12,8.64127931006188E-16,2.73993175602482E-14,1.6132312998377E-15,1.00151636422449E-09,3.5803117360887E-13,6.40805370637865E-10
57_c004,1985.00138962088,150,908,1.05582223913935,9.32950653121813,537.922153102766,594598.427264937,1088.62838279062,6.96617419757504E-13,4.32063965503094E-14,1.81975838069658E-14,1.07144682396794E-15,4.61004052627051E-10,1.18700233299653E-11,2.24443239432197E-10
57_c005,3430.17335076929,1,1605,1.82450920527419,16.1218147486157,21.5549854622933,1486852.5184916,3856.60166307378,1.20378681920733E-12,2.88042643668729E-16,3.14462586018476E-14,1.85150920375083E-15,1.15278649463691E-09,4.75641649704665E-13,7.95118135943697E-10
57_c006,3470.77692747207,1,1545,1.8461062477224,16.3126515591187,4.96601102721248,459904.695101197,1230.97775397778,1.21803625952688E-12,2.88042643668729E-16,3.18184936006616E-14,1.87342585001989E-15,3.5657330820586E-10,1.09582151264582E-13,2.53791504189435E-10
57_c007,6251.83858796444,0,0,0,3.75110315277867,0.370210510816986,25536.9427802776,45.023985114483,2.19402348464853E-12,0,0,4.30795299405409E-16,1.97993024764048E-11,8.1692255562423E-15,9.28262502704303E-12
57_c008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c009,3152.14199115944,4,6794,1.67662432509771,14.8150673584494,20.8624708031548,1562295.54298554,2806.09139271344,1.1062143493059E-12,1.15217057467492E-15,2.8897394407636E-14,1.70143584925591E-15,1.21127898038755E-09,4.60360321146428E-13,5.78533733163324E-10
57_c010,484.484535767156,1,220,0.5153946491491,1.98638659664534,7.51024226540721,732214.820530895,1882.07382057573,1.70025254885584E-13,2.88042643668729E-16,8.88306475642884E-15,2.28126493403103E-16,5.67700794654013E-10,1.6572426026679E-13,3.88028414303978E-10
57_c011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c016,207.540024667409,0,121,0.22078107824119,1.86786022200668,3.83997116001101,258853.770352195,724.447197525829,7.28342041653845E-14,0,3.80526382695003E-15,2.14514336400149E-16,2.00694505229464E-10,8.47344676043056E-14,1.49359761678698E-10
57_c017,3555.91063619076,1,1395,1.47428054976469,3.20031957257169,1.09015215836322,261391.192380855,358.671294899874,1.24791312752914E-12,2.88042643668729E-16,2.54099060095493E-14,3.67540580012506E-16,2.02661819276724E-10,2.40557699257113E-14,7.39474999837037E-11
57_c018,3738.00798300693,1,1403,1.90002945776242,3.36420718470624,0.309090479499114,87240.8736645473,141.38098357969,1.31181846510071E-12,2.88042643668729E-16,3.27478850242065E-14,3.86362246616381E-16,6.76395941695969E-11,6.82052445983522E-15,2.91486116386138E-11
57_c019,4190.12586642644,2,2278,1.78583164427095,5.86617621299702,0.172250348017603,48617.7085571512,53.8001767326134,1.47048495018266E-12,5.76085287337459E-16,3.07796329789784E-14,6.73700784840042E-16,3.76942817985305E-11,3.80095082117391E-15,1.10920183037474E-11
57_c020,3991.01100898899,0,8793,2.4305257044743,0,0.184087451288954,20043.724944556,17.8202334426031,1.40060747858554E-12,0,4.18912327876419E-14,0,1.55403008240132E-11,4.06215347137094E-15,3.67400940901712E-12
57_c021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c023,7264.73175021988,0,2018,2.28766402814424,7.99120492524187,0.0631875359782041,7033.59620189591,7.40528280263274,2.54948873765532E-12,0,3.94289458311378E-14,9.17749626754314E-16,5.45328780725394E-12,1.39432355016064E-15,1.52675209227399E-12
57_c024,4846.8355846942,0,4685,5.40422167693404,9.20898761091899,9.55917344132794,1171436.48021315,1386.33991866923,1.70095100016197E-12,0,9.31442559474724E-14,1.05760583313413E-15,9.0823813183886E-10,2.10936863464833E-13,2.85822625258648E-10
57_c025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c030,25740.7153624777,5,15832,0,0,1.31208799059653,105278.691433205,205.210672199221,9.03346003296569E-12,1.44021321834365E-15,0,0,8.16246750419925E-11,2.89531021719657E-14,4.23084210944283E-11
57_c031,229.604248403226,1,212,0.379283257937288,1.10210039233548,5.18390424398924,61440.4239501571,64.1343698820453,8.05774343153304E-14,2.88042643668729E-16,6.53712208081452E-15,1.26570677785623E-16,4.76359894970358E-11,1.14390277406372E-13,1.32226257948279E-11
57_c032,513.81829357668,3,308,0.816251741175914,2.26080049173739,4.67779517031692,70279.1219338113,76.3593410696356,1.80319659103087E-13,8.64127931006188E-16,1.40684756552756E-14,2.59641546784031E-16,5.44888088177225E-11,1.03222255272787E-13,1.57430562545541E-11
57_c033,318.344356438271,3,1713,0.458065694479028,1.1778741188216,14.826417969958,229595.995250953,256.627537918239,1.11719933968785E-13,8.64127931006188E-16,7.89497375161653E-15,1.35272908531923E-16,1.78010367037969E-10,3.27166163706213E-13,5.29090705776285E-11
57_c034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c040,935.877819601806,0,1585,0.557034478226995,2.4332823309647,1.55888762304474,245936.033566392,388.651735542339,3.2843744861247E-13,0,9.60074643736256E-15,2.79450217072631E-16,1.90679125544695E-10,3.43990898080751E-14,8.01285874179211E-11
57_c041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c043,2426.22853584033,0,0,1.49043218956671,5.58032563243275,0.296110617972892,32240.9796988009,39.8530427683967,8.51461903863917E-13,0,2.56882869793959E-14,6.40872285749534E-16,2.49970763800743E-11,6.53410521079096E-15,8.21652839625553E-12
57_c044,1391.50133536818,159,6452,1.35601805131629,5.98345574208317,1.41038798883053,153565.214333113,298.329519535187,4.88334202132947E-13,4.5798780343328E-14,2.33715972422608E-14,6.87169747912777E-16,1.19062181976749E-10,3.11222325296629E-14,6.15067959289159E-11
57_c045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_c055,9774.79174515467,5,6801,0,0,6.75026861034589,193801.032093092,331.847471099405,3.43037049736127E-12,1.44021321834365E-15,0,0,1.50257816202416E-10,1.4895435227229E-13,6.84172143482117E-11
